locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Kraków Śródmieście,ul. Smoleńsk,3,75,1300000,17333,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-smolensk-3-pokojowe-b5h8u8,https://s2.adresowa.pl/oi/6f/45/3d0e4c_c3be_cover@2x-3-pokojowe-mieszkanie-krakow-srodmiescie-ul-smolensk.webp
Kraków Bieńczyce,ul. Cienista,3,60,745000,12417,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-ul-cienista-3-pokojowe-d2u7g9,https://s2.adresowa.pl/oi/16/13/3d0e2a_37c2_cover@2x-3-pokojowe-mieszkanie-krakow-bienczyce-ul-cienista.webp
Kraków Prądnik Biały,ul. Władysława Łokietka,1,31,540000,17419,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-lokietka-1-pokoj-k3s7l2,https://s2.adresowa.pl/oi/55/4d/3d0c6e_5e4f_cover@2x-1-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-lokietka.webp
Kraków Krowodrza,ul. Bratysławska,2,55,730000,13273,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-bratyslawska-2-pokojowe-i1g4p6,https://s2.adresowa.pl/oi/5b/4e/3d070c_f048_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-bratyslawska.webp
Kraków Podgórze,ul. Cechowa,3,47,696192,14813,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-cechowa-3-pokojowe-u7o5j8,https://s2.adresowa.pl/oi/1f/3d/3d06fc_9b4b_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-ul-cechowa.webp
Kraków Dębniki,ul. Lubostroń,2,30,600000,20000,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-lubostron-2-pokojowe-y2o1b0,https://s2.adresowa.pl/oi/4d/2c/3d0bae_4749_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-lubostron.webp
Kraków Dębniki,ul. Słomiana,3,57,860000,15088,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-slomiana-3-pokojowe-m3h5t8,https://s2.adresowa.pl/oi/35/5a/3d0ae6_d366_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-slomiana.webp
Kraków,Bronowice,3,55,850000,15455,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-bronowice-3-pokojowe-55-m2-y0g2m2,https://s2.adresowa.pl/oi/6a/3d/3d081e_a831_cover@2x-3-pokojowe-mieszkanie-krakow-bronowice.webp
Kraków Podgórze Duchackie,ul. Stanisława Stojałowskiego,3,67,669000,9985,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-stanislawa-stojalowskiego-3-pokojowe-y2p6h8,https://s2.adresowa.pl/oi/48/55/3d06f4_b7e1_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-stanislawa-stojalowskiego.webp
Kraków Stare Miasto,ul. Studencka,4,96,3750000,39062,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-studencka-4-pokojowe-m0j7z6,https://s2.adresowa.pl/oi/49/6c/3d06f8_df33_cover@2x-4-pokojowe-mieszkanie-krakow-stare-miasto-ul-studencka.webp
Kraków Nowa Huta,os. Urocze,1,31,539000,17387,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-urocze-1-pokoj-w4b3n3,https://s2.adresowa.pl/oi/24/32/3d03ec_4df4_cover@2x-1-pokojowe-mieszkanie-krakow-nowa-huta-os-urocze.webp
Kraków Prądnik Czerwony,ul. Kwartowa,3,55,850000,15455,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-kwartowa-3-pokojowe-l0k3i6,https://s2.adresowa.pl/oi/31/12/3d03b8_3d4f_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-kwartowa.webp
Kraków Łagiewniki-Borek Fałęcki,ul. Na Zrębie,3,101,1320000,13069,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-krakow-lagiewniki-borek-falecki-ul-na-zrebie-3-pokojowe-s7p8n8,https://s2.adresowa.pl/oi/4d/1e/3d0050_fadc_cover@2x-3-pokojowe-mieszkanie-krakow-lagiewniki-borek-falecki-ul-na-zrebie.webp
Kraków Kurdwanów,ul. Cechowa,4,74,892024,12054,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-cechowa-4-pokojowe-y6m6l7,https://s2.adresowa.pl/oi/3b/1f/3d06f0_89f3_cover@2x-4-pokojowe-mieszkanie-krakow-kurdwanow-ul-cechowa.webp
Kraków Bronowice,ul. ks. Stanisława Truszkowskiego,2,44,704052,16001,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-ks-stanislawa-truszkowskiego-2-pokojowe-r3y7e9,https://s2.adresowa.pl/oi/25/17/3d06ea_878a_cover@2x-2-pokojowe-mieszkanie-krakow-bronowice-ul-ks-stanislawa-truszkowskiego.webp
Kraków,Śródmieście,2,28,595000,21250,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-2-pokojowe-28-m2-r1q6a0,https://s2.adresowa.pl/oi/44/49/3cfe62_bfce_cover@2x-2-pokojowe-mieszkanie-krakow-srodmiescie.webp
Kraków Grzegórzki,al. Pokoju,2,27,554900,20552,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-al-pokoju-2-pokojowe-n3v3x4,https://s2.adresowa.pl/oi/7a/43/3cfd7e_ec87_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki-al-pokoju.webp
Kraków Czyżyny,ul. Sołtysowska,2,52,825000,15865,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-soltysowska-2-pokojowe-w8v5u8,https://s2.adresowa.pl/oi/27/5a/3cfd1e_7860_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-ul-soltysowska.webp
Kraków Krowodrza,ul. Bratysławska,4,94,1990000,21170,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-bratyslawska-4-pokojowe-u4n6z9,https://s2.adresowa.pl/oi/22/60/3d06ee_a5a8_cover@2x-4-pokojowe-mieszkanie-krakow-krowodrza-ul-bratyslawska.webp
Kraków Podgórze,ul. Rydlówka,2,43,820479,19081,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-rydlowka-2-pokojowe-f5y7v8,https://s2.adresowa.pl/oi/44/5e/3d06e6_88eb_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-rydlowka.webp
Kraków Prądnik Biały,ul. Bociana,2,50,825000,16500,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-bociana-2-pokojowe-g8c0n9,https://s2.adresowa.pl/oi/42/65/3cfcca_31b5_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-bociana.webp
Kraków Czyżyny,ul. Śliwkowa,3,56,940000,16786,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-3-pokojowe-x5v6c6,https://s2.adresowa.pl/oi/23/49/3cfc90_7d34_cover@2x-3-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Prokocim,ul. ks. Piotra Ściegiennego,3,52,670000,12885,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-ks-piotra-sciegiennego-3-pokojowe-l7v6x3,https://s2.adresowa.pl/oi/60/75/3cf992_b98b_cover@2x-3-pokojowe-mieszkanie-krakow-prokocim-ul-ks-piotra-sciegiennego.webp
Kraków Podgórze,ul. Rydlówka,4,69,1313420,19035,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-rydlowka-4-pokojowe-l0p8m2,https://s2.adresowa.pl/oi/5e/53/3d06e4_6ff6_cover@2x-4-pokojowe-mieszkanie-krakow-podgorze-ul-rydlowka.webp
Kraków Wola Justowska,ul. Podłącze,4,188,3590000,19096,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-krakow-wola-justowska-ul-podlacze-4-pokojowe-m2t1u8,https://s2.adresowa.pl/oi/2d/43/3d06e0_b954_cover@2x-4-pokojowe-mieszkanie-krakow-wola-justowska-ul-podlacze.webp
Kraków Krowodrza,ul. Racławicka,1,27,490000,18148,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-raclawicka-1-pokoj-u4u6m8,https://s2.adresowa.pl/oi/7f/5d/3cf8a4_d7c7_cover@2x-1-pokojowe-mieszkanie-krakow-krowodrza-ul-raclawicka.webp
Kraków Nowa Huta,ul. Fatimska,2,55,710000,12909,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-ul-fatimska-2-pokojowe-b0q8c6,https://s2.adresowa.pl/oi/3a/60/3cf706_7232_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-ul-fatimska.webp
Kraków Nowa Huta,os. Hutnicze,2,54,640000,11852,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-hutnicze-2-pokojowe-a4t0m9,https://s2.adresowa.pl/oi/44/42/3cf564_3e81_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-hutnicze.webp
Kraków Bronowice,ul. Naukowców,2,45,749000,16644,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-naukowcow-2-pokojowe-f8l0i4,https://s2.adresowa.pl/oi/79/79/3d031c_483c_cover@2x-2-pokojowe-mieszkanie-krakow-bronowice-ul-naukowcow.webp
Kraków Podgórze,ul. Przewóz,3,52,820000,15769,Pośrednik,,40,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-przewoz-3-pokojowe-t3a1b3,https://s2.adresowa.pl/oi/73/6c/3d0304_d167_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-ul-przewoz.webp
Kraków Azory,ul. Piotra Stachiewicza,2,37,480000,12973,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-krakow-azory-ul-piotra-stachiewicza-2-pokojowe-a3h0m5,https://s2.adresowa.pl/oi/49/61/3c8520_45e2_cover@2x-2-pokojowe-mieszkanie-krakow-azory-ul-piotra-stachiewicza.webp
Kraków Stare Miasto,ul. Józefa Dietla,1,30,795000,26500,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-jozefa-dietla-1-pokoj-v7i0i5,https://s2.adresowa.pl/oi/7b/4e/3cf1a8_d1b0_cover@2x-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-jozefa-dietla.webp
Kraków Czyżyny,os. Dywizjonu 303,3,52,729000,14019,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-os-dywizjonu-303-3-pokojowe-i4h0e7,https://s2.adresowa.pl/oi/7a/5d/3cf03c_e95b_cover@2x-3-pokojowe-mieszkanie-krakow-czyzyny-os-dywizjonu-303.webp
Kraków Krowodrza,ul. Fryderyka Chopina,2,56,1119000,19982,Pośrednik,,34,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-fryderyka-chopina-2-pokojowe-n6k8j3,https://s2.adresowa.pl/oi/1c/15/3d01d8_b6de_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-fryderyka-chopina.webp
Kraków Prądnik Biały,ul. Władysława Łokietka,5,121,1699000,14041,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-lokietka-5-pokojowe-d8f7z0,https://s2.adresowa.pl/oi/79/38/3d01d2_dbd7_cover@2x-5-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-lokietka.webp
Kraków Bieńczyce,os. Albertyńskie,2,40,650000,16250,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-albertynskie-2-pokojowe-s9p7r9,https://s2.adresowa.pl/oi/44/70/3cf002_f604_cover@2x-2-pokojowe-mieszkanie-krakow-bienczyce-os-albertynskie.webp
Kraków Łobzów,ul. Adama Chmiela,3,47,820000,17447,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-lobzow-ul-adama-chmiela-3-pokojowe-h1e4h9,https://s2.adresowa.pl/oi/3d/12/3cecb0_5d50_cover@2x-3-pokojowe-mieszkanie-krakow-lobzow-ul-adama-chmiela.webp
Kraków,Bieńczyce,3,52,630000,12115,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-3-pokojowe-52-m2-q6h7m0,https://s2.adresowa.pl/oi/7a/13/3cee00_f508_cover@2x-3-pokojowe-mieszkanie-krakow-bienczyce.webp
Kraków Podgórze,ul. Tadeusza Szafrana,3,66,1199000,18167,Pośrednik,,40,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-tadeusza-szafrana-3-pokojowe-e6m4g2,https://s2.adresowa.pl/oi/4d/2b/3d00be_db06_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-ul-tadeusza-szafrana.webp
Kraków Prokocim,ul. Leonida Teligi,3,46,579000,12587,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-leonida-teligi-3-pokojowe-k6u4l9,https://s2.adresowa.pl/oi/6d/5e/3d008a_633e_cover@2x-3-pokojowe-mieszkanie-krakow-prokocim-ul-leonida-teligi.webp
Kraków Prądnik Biały,ul. Zygmunta Glogera,3,47,795000,16915,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-zygmunta-glogera-3-pokojowe-p0o9l1,https://s2.adresowa.pl/oi/11/3e/3ced98_3c8a_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-zygmunta-glogera.webp
Kraków Kliny,ul. Anny Szwed-Śniadowskiej,1,36,539000,14972,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-kliny-ul-anny-szwed-sniadowskiej-1-pokoj-r9r1k0,https://s2.adresowa.pl/oi/45/49/3cec98_e928_cover@2x-1-pokojowe-mieszkanie-krakow-kliny-ul-anny-szwed-sniadowskiej.webp
Kraków Kazimierz,ul. Dajwór,2,53,1197800,22600,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-kazimierz-ul-dajwor-2-pokojowe-i1c6a4,https://s2.adresowa.pl/oi/39/71/3ceb38_c75c_cover@2x-2-pokojowe-mieszkanie-krakow-kazimierz-ul-dajwor.webp
Kraków Prądnik Czerwony,ul. Jakuba Majora,3,52,799000,15365,Pośrednik,,39,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-jakuba-majora-3-pokojowe-z7d1z0,https://s2.adresowa.pl/oi/7a/27/3d0088_67eb_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-jakuba-majora.webp
Kraków Dębniki,ul. Czerwone Maki,3,64,949000,14828,Pośrednik,,25,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-czerwone-maki-3-pokojowe-h3g5l1,https://s2.adresowa.pl/oi/67/62/3d0060_6d70_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-czerwone-maki.webp
Kraków Bieńczyce,os. Jagiellońskie,2,38,490000,12895,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-jagiellonskie-2-pokojowe-b2y9g6,https://s2.adresowa.pl/oi/61/51/3cea12_ace9_cover@2x-2-pokojowe-mieszkanie-krakow-bienczyce-os-jagiellonskie.webp
Kraków Podgórze Duchackie,ul. Przykopy,1,45,699000,15533,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-przykopy-1-pokoj-v0s7m4,https://s2.adresowa.pl/oi/3b/75/3ce95a_75c7_cover@2x-1-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-przykopy.webp
Kraków,ul. Telimeny,3,62,899000,14500,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-ul-telimeny-3-pokojowe-k0e4g6,https://s2.adresowa.pl/oi/38/24/3ce996_6573_cover@2x-3-pokojowe-mieszkanie-krakow-ul-telimeny.webp
Kraków Ruczaj,ul. Chmieleniec,2,49,679000,13857,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-chmieleniec-2-pokojowe-w3r5q7,https://s2.adresowa.pl/oi/18/38/3cfd22_6afd_cover@2x-2-pokojowe-mieszkanie-krakow-ruczaj-ul-chmieleniec.webp
Kraków Salwator,ul. Królowej Jadwigi,2,38,756000,19895,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-krakow-salwator-ul-krolowej-jadwigi-2-pokojowe-h4w4a7,https://s2.adresowa.pl/oi/20/1c/3cfd14_cf52_cover@2x-2-pokojowe-mieszkanie-krakow-salwator-ul-krolowej-jadwigi.webp
Kraków Prądnik Biały,ul. Władysława Syrokomli,5,106,1798000,16962,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-syrokomli-5-pokojowe-w4x8m1,https://s2.adresowa.pl/oi/53/50/3ce6f6_750a_cover@2x-5-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-syrokomli.webp
Kraków Podgórze,ul. Spiska,4,98,1824000,18612,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-spiska-4-pokojowe-a2k0l0,https://s2.adresowa.pl/oi/40/64/3ce5d6_c99d_cover@2x-4-pokojowe-mieszkanie-krakow-podgorze-ul-spiska.webp
Kraków Podgórze,ul. Cechowa,3,49,739000,15082,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-cechowa-3-pokojowe-i0x4i7,https://s2.adresowa.pl/oi/23/31/3ce470_6475_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-ul-cechowa.webp
Kraków Nowa Huta,os. Szkolne,3,65,849000,13062,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-szkolne-3-pokojowe-b7j6n4,https://s2.adresowa.pl/oi/6f/48/3cfbea_6d62_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta-os-szkolne.webp
Kraków Podgórze Duchackie,ul. Podedworze,3,55,749000,13618,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-podedworze-3-pokojowe-n6h6c8,https://s2.adresowa.pl/oi/23/1a/3cfaf6_b1b0_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-podedworze.webp
Kraków Podgórze,ul. Bagrowa,3,59,1121000,19000,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-bagrowa-3-pokojowe-k8q6y4,https://s2.adresowa.pl/oi/4c/68/3ce3f4_bd40_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-ul-bagrowa.webp
Kraków Podgórze Duchackie,ul. Adama Bochenka,3,61,949000,15557,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-adama-bochenka-3-pokojowe-y2d9x3,https://s2.adresowa.pl/oi/3b/4b/3ce35a_f79b_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-adama-bochenka.webp
Kraków Czyżyny,ul. Bolesława Orlińskiego,3,52,819000,15750,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-boleslawa-orlinskiego-3-pokojowe-r2x6x4,https://s2.adresowa.pl/oi/7a/4f/3ce2fe_4c3c_cover@2x-3-pokojowe-mieszkanie-krakow-czyzyny-ul-boleslawa-orlinskiego.webp
Kraków Wzgórza Krzesławickie,os. Na Stoku,3,54,660000,12222,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-wzgorza-krzeslawickie-os-na-stoku-3-pokojowe-s6f9k7,https://s2.adresowa.pl/oi/47/3a/3cf5c4_8093_cover@2x-3-pokojowe-mieszkanie-krakow-wzgorza-krzeslawickie-os-na-stoku.webp
Kraków Krowodrza,ul. Eljasza Walerego Radzikowskiego,2,50,789000,15780,Pośrednik,,26,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-eljasza-walerego-radzikowskiego-2-pokojowe-h3x5g6,https://s2.adresowa.pl/oi/5b/39/3cf5c0_8258_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-eljasza-walerego-radzikowskiego.webp
Kraków Stare Miasto,ul. Henryka Siemiradzkiego,1,34,675000,19853,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-henryka-siemiradzkiego-1-pokoj-h1f7y6,https://s2.adresowa.pl/oi/56/64/3ce20c_8edd_cover@2x-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-henryka-siemiradzkiego.webp
Kraków Dębniki,ul. Praska,2,35,699000,19971,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-praska-2-pokojowe-e2x1w3,https://s2.adresowa.pl/oi/1f/54/3ce186_c448_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-praska.webp
Kraków,Wzgórza Krzesławickie,1,25,399000,15960,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-krakow-wzgorza-krzeslawickie-1-pokoj-25-m2-a3y9x3,https://s2.adresowa.pl/oi/71/19/3ce160_8242_cover@2x-1-pokojowe-mieszkanie-krakow-wzgorza-krzeslawickie.webp
Kraków Czyżyny,al. Jana Pawła II,2,51,770000,15098,Pośrednik,,32,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-al-jana-pawla-ii-2-pokojowe-p2r1o5,https://s2.adresowa.pl/oi/65/3c/3cf236_8df0_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-al-jana-pawla-ii.webp
Kraków Podgórze Duchackie,ul. Sebastiana Klonowica,3,57,870000,15263,Pośrednik,,23,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-sebastiana-klonowica-3-pokojowe-t2d2s5,https://s2.adresowa.pl/oi/5a/7f/3cece0_63b1_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-sebastiana-klonowica.webp
Kraków Wola Justowska,ul. Niezapominajek,2,53,850000,16038,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-krakow-wola-justowska-ul-niezapominajek-2-pokojowe-f5v6f7,https://s2.adresowa.pl/oi/42/4f/3ce03c_58a4_cover@2x-2-pokojowe-mieszkanie-krakow-wola-justowska-ul-niezapominajek.webp
Kraków Borek Fałęcki,ul. Aleksandra Fredry,3,57,890000,15614,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-borek-falecki-ul-aleksandra-fredry-3-pokojowe-x1d3n0,https://s2.adresowa.pl/oi/3c/22/3cdfce_c637_cover@2x-3-pokojowe-mieszkanie-krakow-borek-falecki-ul-aleksandra-fredry.webp
Kraków Mistrzejowice,os. Piastów,2,44,699000,15886,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-piastow-2-pokojowe-m4l4o4,https://s2.adresowa.pl/oi/23/1e/3cdece_cf14_cover@2x-2-pokojowe-mieszkanie-krakow-mistrzejowice-os-piastow.webp
Kraków Zakrzówek,ul. Zygmunta Miłkowskiego,2,51,850000,16667,Pośrednik,,31,https://adresowo.pl/o/mieszkanie-krakow-zakrzowek-ul-zygmunta-milkowskiego-2-pokojowe-l2n0j4,https://s2.adresowa.pl/oi/7b/20/3ceb7a_a37d_cover@2x-2-pokojowe-mieszkanie-krakow-zakrzowek-ul-zygmunta-milkowskiego.webp
Kraków Dębniki,ul. Zachodnia,2,33,529000,16030,Pośrednik,,25,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-zachodnia-2-pokojowe-p9k2u3,https://s2.adresowa.pl/oi/22/74/3ceac0_445f_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-zachodnia.webp
Kraków Swoszowice,ul. Macieja Dębskiego,2,40,680000,17000,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-krakow-swoszowice-ul-macieja-debskiego-2-pokojowe-e2s3q1,https://s2.adresowa.pl/oi/45/2c/3cdeca_ca4c_cover@2x-2-pokojowe-mieszkanie-krakow-swoszowice-ul-macieja-debskiego.webp
Kraków Kliny,ul. Komuny Paryskiej,2,39,638000,16359,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-krakow-kliny-ul-komuny-paryskiej-2-pokojowe-f3d6r0,https://s2.adresowa.pl/oi/2d/78/3cdc5c_553d_cover@2x-2-pokojowe-mieszkanie-krakow-kliny-ul-komuny-paryskiej.webp
Kraków Bronowice,ul. Armii Krajowej,3,54,972000,18000,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-armii-krajowej-3-pokojowe-s2j9q6,https://s2.adresowa.pl/oi/32/20/3cdb96_a2eb_cover@2x-3-pokojowe-mieszkanie-krakow-bronowice-ul-armii-krajowej.webp
Kraków Nowa Huta,os. Ogrodowe,2,35,549000,15686,Pośrednik,,2,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-ogrodowe-2-pokojowe-g7o9w3,https://s2.adresowa.pl/oi/6c/17/3ce0d8_dbed_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-ogrodowe.webp
Kraków Dębniki,ul. Dębowa,2,36,620000,17222,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-debowa-2-pokojowe-e9r1w8,https://s2.adresowa.pl/oi/18/33/3cdde4_c338_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-debowa.webp
Kraków Prądnik Czerwony,ul. Wileńska,1,35,495000,14143,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-wilenska-1-pokoj-k3a7y4,https://s2.adresowa.pl/oi/67/4f/3ccd3c_8835_cover@2x-1-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-wilenska.webp
Kraków Krowodrza,ul. Kazimierza Wielkiego,2,29,680000,23448,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-kazimierza-wielkiego-2-pokojowe-n2v8d6,https://s2.adresowa.pl/oi/6e/5b/3cdb36_694f_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-kazimierza-wielkiego.webp
Kraków Czyżyny,os. 2 Pułku Lotniczego,3,49,690000,14082,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-os-2-pulku-lotniczego-3-pokojowe-v4g9w0,https://s2.adresowa.pl/oi/35/2f/3cdb30_8cf4_cover@2x-3-pokojowe-mieszkanie-krakow-czyzyny-os-2-pulku-lotniczego.webp
Kraków Nowa Huta,os. Na Skarpie,2,46,540000,11739,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-na-skarpie-2-pokojowe-o8u0j7,https://s2.adresowa.pl/oi/5c/34/3cdd5c_6f45_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-na-skarpie.webp
Kraków Nowa Huta,os. Zgody,3,56,957723,17102,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-zgody-3-pokojowe-v0r9j8,https://s2.adresowa.pl/oi/6b/55/3cdd50_c85b_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta-os-zgody.webp
